state	commerce	['hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('state.n.01'), Synset('administrative_district.n.01'), Synset('district.n.01'), Synset('region.n.03'), Synset('location.n.01'), Synset('object.n.01'), Synset('physical_entity.n.01'), Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('group_action.n.01'), Synset('transaction.n.01'), Synset('commerce.n.01')]	13
party	state	['holonym', 'holonym', 'hypernym']	[Synset('party.n.01'), Synset('political_system.n.01'), Synset('political_unit.n.01'), Synset('state.n.04')]	3
policy	movement	['hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hyponym', 'hypernym']	[Synset('policy.n.01'), Synset('plan_of_action.n.01'), Synset('plan.n.01'), Synset('idea.n.01'), Synset('content.n.05'), Synset('cognition.n.01'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('happening.n.01'), Synset('movement.n.03')]	9
say	festival	['hypernym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hyponym', 'hypernym']	[Synset('say.n.01'), Synset('opportunity.n.01'), Synset('possibility.n.02'), Synset('being.n.01'), Synset('state.n.02'), Synset('attribute.n.02'), Synset('abstraction.n.06'), Synset('measure.n.02'), Synset('fundamental_quantity.n.01'), Synset('time_period.n.01'), Synset('festival.n.01')]	10
moment	American	['hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'holonym', 'holonym']	[Synset('moment.n.01'), Synset('point.n.06'), Synset('measure.n.02'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('alliance.n.03'), Synset('world_organization.n.01'), Synset('organization_of_american_states.n.01'), Synset('united_states.n.01'), Synset('american.n.01')]	11
united states government	1st	[]	None	None
policy	commerce	['hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('policy.n.01'), Synset('plan_of_action.n.01'), Synset('plan.n.01'), Synset('idea.n.01'), Synset('content.n.05'), Synset('cognition.n.01'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('group_action.n.01'), Synset('transaction.n.01'), Synset('commerce.n.01')]	10
united states	cuba	[]	None	None
cuba	france	[]	None	-1
cuba	sergeyevich	[]	None	None
party	nitrogen	['holonym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym']	[Synset('party.n.01'), Synset('political_system.n.01'), Synset('social_group.n.01'), Synset('group.n.01'), Synset('halogen.n.01'), Synset('chlorine.n.01'), Synset('gas.n.02'), Synset('nitrogen.n.01')]	7
Cuba	travel	['holonym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('cuba.n.01'), Synset('organization_of_american_states.n.01'), Synset('world_organization.n.01'), Synset('alliance.n.03'), Synset('organization.n.01'), Synset('social_group.n.01'), Synset('group.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('act.n.02'), Synset('action.n.01'), Synset('change.n.03'), Synset('motion.n.06'), Synset('travel.n.01')]	14
say	sarin	['hypernym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hyponym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hypernym', 'hyponym', 'hyponym']	[Synset('say.n.01'), Synset('opportunity.n.01'), Synset('possibility.n.02'), Synset('being.n.01'), Synset('state.n.02'), Synset('attribute.n.02'), Synset('abstraction.n.06'), Synset('entity.n.01'), Synset('physical_entity.n.01'), Synset('causal_agent.n.01'), Synset('agent.n.03'), Synset('nerve_gas.n.01'), Synset('organophosphate_nerve_agent.n.01'), Synset('sarin.n.01')]	13
soviet	ussr	[]	None	-1
moment	movement	['hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hyponym', 'hypernym']	[Synset('moment.n.01'), Synset('point.n.06'), Synset('measure.n.02'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('happening.n.01'), Synset('movement.n.03')]	7
state	Cuba	['hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'holonym']	[Synset('state.n.01'), Synset('administrative_district.n.01'), Synset('district.n.01'), Synset('region.n.03'), Synset('location.n.01'), Synset('object.n.01'), Synset('physical_entity.n.01'), Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('alliance.n.03'), Synset('world_organization.n.01'), Synset('organization_of_american_states.n.01'), Synset('cuba.n.01')]	15
kennedy	gb	[]	None	-1
state	khrushchev	[]	None	-1
state	1	[]	None	-1
united states government	arinos	[]	None	None
united states government	arinos	[]	None	None
kennedy	rusk	[]	None	-1
state	festival	['hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hypernym']	[Synset('state.n.01'), Synset('administrative_district.n.01'), Synset('district.n.01'), Synset('region.n.03'), Synset('location.n.01'), Synset('object.n.01'), Synset('physical_entity.n.01'), Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('measure.n.02'), Synset('fundamental_quantity.n.01'), Synset('time_period.n.01'), Synset('festival.n.01')]	12
policy	france	[]	None	-1
policy	sergeyevich	[]	None	None
moment	hemisphere	['hypernym', 'hypernym', 'hyponym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('moment.n.01'), Synset('point.n.06'), Synset('measure.n.02'), Synset('abstraction.n.06'), Synset('entity.n.01'), Synset('physical_entity.n.01'), Synset('object.n.01'), Synset('location.n.01'), Synset('region.n.03'), Synset('geographical_area.n.01'), Synset('hemisphere.n.01')]	10
united states government	nikita	[]	None	None
united states government	nikita	[]	None	None
kennedy	conferences	[]	None	-1
state	intergovernment	[]	None	None
united states government	cold	[]	None	None
party	relations	['holonym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym']	[Synset('party.n.01'), Synset('political_system.n.01'), Synset('social_group.n.01'), Synset('group.n.01'), Synset('abstraction.n.06'), Synset('relation.n.01'), Synset('social_relation.n.01'), Synset('relations.n.01')]	7
united states	union	[]	None	None
policy	par	[]	None	-1
policy	sarin	['hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hypernym', 'hyponym', 'hyponym']	[Synset('policy.n.01'), Synset('plan_of_action.n.01'), Synset('plan.n.01'), Synset('idea.n.01'), Synset('content.n.05'), Synset('cognition.n.01'), Synset('psychological_feature.n.01'), Synset('abstraction.n.06'), Synset('entity.n.01'), Synset('physical_entity.n.01'), Synset('causal_agent.n.01'), Synset('agent.n.03'), Synset('nerve_gas.n.01'), Synset('organophosphate_nerve_agent.n.01'), Synset('sarin.n.01')]	14
soviet	felix	[]	None	None
united states	reviews	[]	None	None
soviet	france	[]	None	-1
say	politics	['hypernym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym']	[Synset('say.n.01'), Synset('opportunity.n.01'), Synset('possibility.n.02'), Synset('being.n.01'), Synset('state.n.02'), Synset('attribute.n.02'), Synset('abstraction.n.06'), Synset('relation.n.01'), Synset('social_relation.n.01'), Synset('politics.n.01')]	9
kennedy	travel	[]	None	-1
minute	1	[]	None	-1
policy	union	['hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('policy.n.01'), Synset('plan_of_action.n.01'), Synset('plan.n.01'), Synset('idea.n.01'), Synset('content.n.05'), Synset('cognition.n.01'), Synset('psychological_feature.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('union.n.01')]	11
Cuba	sarin	['holonym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hyponym']	[Synset('cuba.n.01'), Synset('organization_of_american_states.n.01'), Synset('world_organization.n.01'), Synset('alliance.n.03'), Synset('organization.n.01'), Synset('social_group.n.01'), Synset('group.n.01'), Synset('halogen.n.01'), Synset('chlorine.n.01'), Synset('gas.n.02'), Synset('poison_gas.n.01'), Synset('nerve_gas.n.01'), Synset('organophosphate_nerve_agent.n.01'), Synset('sarin.n.01')]	13
party	league	['hypernym', 'hyponym', 'hypernym']	[Synset('party.n.01'), Synset('organization.n.01'), Synset('association.n.01'), Synset('league.n.01')]	3
say	de	[]	None	-1
state	war	['hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('state.n.01'), Synset('administrative_district.n.01'), Synset('district.n.01'), Synset('region.n.03'), Synset('location.n.01'), Synset('object.n.01'), Synset('physical_entity.n.01'), Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('group_action.n.01'), Synset('conflict.n.01'), Synset('war.n.03')]	13
policy	dean	[]	None	-1
say	arinos	[]	None	None
moment	union	['hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('moment.n.01'), Synset('point.n.06'), Synset('measure.n.02'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('union.n.01')]	7
united states government	specific	[]	None	None
policy	franco	[]	None	-1
moment	United_States	['hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'holonym']	[Synset('moment.n.01'), Synset('point.n.06'), Synset('measure.n.02'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('alliance.n.03'), Synset('world_organization.n.01'), Synset('organization_of_american_states.n.01'), Synset('united_states.n.01')]	10
kennedy	kir	[]	None	None
state	movie	['hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym']	[Synset('state.n.01'), Synset('administrative_district.n.01'), Synset('district.n.01'), Synset('region.n.03'), Synset('location.n.01'), Synset('object.n.01'), Synset('physical_entity.n.01'), Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('social_event.n.01'), Synset('show.n.03'), Synset('movie.n.01')]	13
united states government	n	[]	None	None

say	peron	[]	None	-1
say	india	[]	None	-1
plan	religion	['hypernym', 'hypernym', 'hyponym', 'hypernym']	[Synset('plan.n.01'), Synset('idea.n.01'), Synset('content.n.05'), Synset('belief.n.01'), Synset('religion.n.01')]	4
united states	government	[]	None	None
election	state	['hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('election.n.01'), Synset('vote.n.02'), Synset('group_action.n.01'), Synset('event.n.01'), Synset('psychological_feature.n.01'), Synset('abstraction.n.06'), Synset('entity.n.01'), Synset('physical_entity.n.01'), Synset('object.n.01'), Synset('location.n.01'), Synset('region.n.03'), Synset('district.n.01'), Synset('administrative_district.n.01'), Synset('state.n.01')]	13
politician	church	['hypernym', 'hypernym', 'hypernym', 'holonym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('politician.n.01'), Synset('leader.n.01'), Synset('person.n.01'), Synset('relative.n.01'), Synset('kin.n.02'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('institution.n.01'), Synset('religion.n.02'), Synset('church.n.01')]	9
plan	john	[]	None	-1
plan	connally	[]	None	None
leadership	peron	[]	None	-1
leadership	india	[]	None	-1
kennedy	government	[]	None	-1
election	Argentina	['hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('election.n.01'), Synset('vote.n.02'), Synset('group_action.n.01'), Synset('event.n.01'), Synset('psychological_feature.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('biological_group.n.01'), Synset('taxonomic_group.n.01'), Synset('genus.n.02'), Synset('fish_genus.n.01'), Synset('argentina.n.02')]	11
state	lindsay	[]	None	-1
plan	Argentina	['hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('plan.n.01'), Synset('idea.n.01'), Synset('content.n.05'), Synset('cognition.n.01'), Synset('psychological_feature.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('biological_group.n.01'), Synset('taxonomic_group.n.01'), Synset('genus.n.02'), Synset('fish_genus.n.01'), Synset('argentina.n.02')]	11
leadership	religion	['hypernym', 'hyponym', 'hyponym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hypernym']	[Synset('leadership.n.01'), Synset('activity.n.01'), Synset('act.n.02'), Synset('event.n.01'), Synset('psychological_feature.n.01'), Synset('cognition.n.01'), Synset('content.n.05'), Synset('belief.n.01'), Synset('religion.n.01')]	8
election	heuvel	[]	None	None
party	religion	['holonym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hypernym']	[Synset('party.n.01'), Synset('political_system.n.01'), Synset('social_group.n.01'), Synset('group.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('cognition.n.01'), Synset('content.n.05'), Synset('belief.n.01'), Synset('religion.n.01')]	9
leadership	lindsay	[]	None	-1
united states	lindsay	[]	None	None
party	connally	[]	None	None
leadership	move	['hypernym', 'hyponym', 'hypernym', 'hypernym', 'hyponym', 'hyponym']	[Synset('leadership.n.01'), Synset('activity.n.01'), Synset('act.n.02'), Synset('action.n.01'), Synset('choice.n.02'), Synset('decision.n.01'), Synset('move.n.01')]	6
leadership	v	[]	None	-1
say	lindsay	[]	None	-1
politician	politics	['hypernym', 'hypernym', 'holonym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('politician.n.01'), Synset('leader.n.01'), Synset('person.n.01'), Synset('people.n.01'), Synset('group.n.01'), Synset('abstraction.n.06'), Synset('relation.n.01'), Synset('social_relation.n.01'), Synset('politics.n.01')]	8
kennedy	lindsay	[]	None	-1
leadership	deaths	[]	None	-1
state	government	['hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('state.n.01'), Synset('administrative_district.n.01'), Synset('district.n.01'), Synset('region.n.03'), Synset('location.n.01'), Synset('object.n.01'), Synset('physical_entity.n.01'), Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('polity.n.02'), Synset('government.n.01')]	13
say	vanden	[]	None	None
say	state	['hypernym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hyponym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('say.n.01'), Synset('opportunity.n.01'), Synset('possibility.n.02'), Synset('being.n.01'), Synset('state.n.02'), Synset('attribute.n.02'), Synset('abstraction.n.06'), Synset('entity.n.01'), Synset('physical_entity.n.01'), Synset('object.n.01'), Synset('location.n.01'), Synset('region.n.03'), Synset('district.n.01'), Synset('administrative_district.n.01'), Synset('state.n.01')]	14
plan	domingo	[]	None	-1
united states	duarte	[]	None	None
united states	duarte	[]	None	None
politician	duarte	[]	None	None
say	religion	['hypernym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hyponym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hypernym']	[Synset('say.n.01'), Synset('opportunity.n.01'), Synset('possibility.n.02'), Synset('being.n.01'), Synset('state.n.02'), Synset('attribute.n.02'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('cognition.n.01'), Synset('content.n.05'), Synset('belief.n.01'), Synset('religion.n.01')]	11
election	vanden	[]	None	None
election	domingo	[]	None	-1
party	eva	[]	None	None
state	j	[]	None	-1
plan	wm	[]	None	None
politician	domingo	[]	None	-1
election	tom	[]	None	-1
united states	j	[]	None	None
kennedy	wm	[]	None	None
party	united	[]	None	-1
say	wm	[]	None	None
politician	j	[]	None	-1
united states	domingo	[]	None	None
united states	united	[]	None	None
plan	tom	['hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'holonym', 'hypernym']	[Synset('plan.n.01'), Synset('idea.n.01'), Synset('content.n.05'), Synset('cognition.n.01'), Synset('psychological_feature.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('biological_group.n.01'), Synset('animal_group.n.01'), Synset('clowder.n.01'), Synset('domestic_cat.n.01'), Synset('tom.n.02')]	11
party	domingo	[]	None	-1
state	religion	['hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hypernym']	[Synset('state.n.01'), Synset('administrative_district.n.01'), Synset('district.n.01'), Synset('region.n.03'), Synset('location.n.01'), Synset('object.n.01'), Synset('physical_entity.n.01'), Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('cognition.n.01'), Synset('content.n.05'), Synset('belief.n.01'), Synset('religion.n.01')]	13
state	duarte	[]	None	None
plan	death	['hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hyponym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hyponym', 'hyponym', 'hyponym']	[Synset('plan.n.01'), Synset('idea.n.01'), Synset('content.n.05'), Synset('cognition.n.01'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('happening.n.01'), Synset('trouble.n.03'), Synset('misfortune.n.01'), Synset('mishap.n.02'), Synset('accident.n.01'), Synset('fatal_accident.n.01'), Synset('fatality.n.01'), Synset('death.n.01')]	13
politician	eva	[]	None	None
soviet	government	['hypernym', 'hyponym', 'hyponym', 'holonym']	[Synset('soviet.n.01'), Synset('council.n.01'), Synset('administrative_unit.n.01'), Synset('division.n.04'), Synset('government.n.01')]	4
kennedy	domingo	[]	None	-1
state	state	[]	[Synset('state.n.01')]	0
party	peron	[]	None	-1
party	india	[]	None	-1
state	eva	[]	None	None
plan	move	['hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hyponym', 'hyponym']	[Synset('plan.n.01'), Synset('idea.n.01'), Synset('content.n.05'), Synset('cognition.n.01'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('act.n.02'), Synset('action.n.01'), Synset('choice.n.02'), Synset('decision.n.01'), Synset('move.n.01')]	10
plan	v	[]	None	-1
plan	lindsay	[]	None	-1
state	Argentina	['hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hyponym', 'holonym', 'holonym', 'holonym', 'hypernym']	[Synset('state.n.01'), Synset('administrative_district.n.01'), Synset('district.n.01'), Synset('region.n.03'), Synset('location.n.01'), Synset('object.n.01'), Synset('whole.n.02'), Synset('living_thing.n.01'), Synset('organism.n.01'), Synset('animal.n.01'), Synset('chordate.n.01'), Synset('chordata.n.01'), Synset('vertebrata.n.01'), Synset('fish_genus.n.01'), Synset('argentina.n.02')]	14
party	tom	['holonym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'holonym', 'hypernym']	[Synset('party.n.01'), Synset('political_system.n.01'), Synset('social_group.n.01'), Synset('group.n.01'), Synset('biological_group.n.01'), Synset('animal_group.n.01'), Synset('clowder.n.01'), Synset('domestic_cat.n.01'), Synset('tom.n.02')]	8
united states	politics	[]	None	None
politician	heuvel	[]	None	None
election	peron	[]	None	-1
united states	churches	[]	None	None
election	india	[]	None	-1
soviet	politics	['hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('soviet.n.01'), Synset('council.n.01'), Synset('administrative_unit.n.01'), Synset('unit.n.03'), Synset('organization.n.01'), Synset('social_group.n.01'), Synset('group.n.01'), Synset('abstraction.n.06'), Synset('relation.n.01'), Synset('social_relation.n.01'), Synset('politics.n.01')]	10
politician	government	['hypernym', 'hypernym', 'hypernym', 'holonym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('politician.n.01'), Synset('leader.n.01'), Synset('person.n.01'), Synset('relative.n.01'), Synset('kin.n.02'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('polity.n.02'), Synset('government.n.01')]	8
say	death	['hypernym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hyponym', 'hyponym', 'hyponym']	[Synset('say.n.01'), Synset('opportunity.n.01'), Synset('possibility.n.02'), Synset('being.n.01'), Synset('state.n.02'), Synset('attribute.n.02'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('happening.n.01'), Synset('trouble.n.03'), Synset('misfortune.n.01'), Synset('mishap.n.02'), Synset('accident.n.01'), Synset('fatal_accident.n.01'), Synset('fatality.n.01'), Synset('death.n.01')]	16
soviet	church	['hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('soviet.n.01'), Synset('council.n.01'), Synset('administrative_unit.n.01'), Synset('unit.n.03'), Synset('organization.n.01'), Synset('institution.n.01'), Synset('religion.n.02'), Synset('church.n.01')]	7
state	heuvel	[]	None	None
soviet	lindsay	[]	None	-1
plan	peron	[]	None	-1
plan	india	[]	None	-1
leadership	vanden	[]	None	None
kennedy	churches	[]	None	-1
leadership	john	[]	None	-1
say	juan	[]	None	None
say	church	['hypernym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('say.n.01'), Synset('opportunity.n.01'), Synset('possibility.n.02'), Synset('being.n.01'), Synset('state.n.02'), Synset('attribute.n.02'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('institution.n.01'), Synset('religion.n.02'), Synset('church.n.01')]	12
united states	john	[]	None	None
politician	religion	['hypernym', 'hypernym', 'holonym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hypernym']	[Synset('politician.n.01'), Synset('leader.n.01'), Synset('person.n.01'), Synset('people.n.01'), Synset('group.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('cognition.n.01'), Synset('content.n.05'), Synset('belief.n.01'), Synset('religion.n.01')]	10
united states	juan	[]	None	None
united states	juan	[]	None	None
soviet	john	[]	None	-1
party	Argentina	['holonym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('party.n.01'), Synset('political_system.n.01'), Synset('social_group.n.01'), Synset('group.n.01'), Synset('biological_group.n.01'), Synset('taxonomic_group.n.01'), Synset('genus.n.02'), Synset('fish_genus.n.01'), Synset('argentina.n.02')]	8
soviet	juan	[]	None	None
politician	state	['hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('politician.n.01'), Synset('leader.n.01'), Synset('person.n.01'), Synset('causal_agent.n.01'), Synset('physical_entity.n.01'), Synset('object.n.01'), Synset('location.n.01'), Synset('region.n.03'), Synset('district.n.01'), Synset('administrative_district.n.01'), Synset('state.n.01')]	10
kennedy	connally	[]	None	None
kennedy	john	[]	None	-1
leadership	church	['hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('leadership.n.01'), Synset('activity.n.01'), Synset('act.n.02'), Synset('event.n.01'), Synset('psychological_feature.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('institution.n.01'), Synset('religion.n.02'), Synset('church.n.01')]	11
election	politics	['hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('election.n.01'), Synset('vote.n.02'), Synset('group_action.n.01'), Synset('event.n.01'), Synset('psychological_feature.n.01'), Synset('abstraction.n.06'), Synset('relation.n.01'), Synset('social_relation.n.01'), Synset('politics.n.01')]	8
soviet	peron	[]	None	-1
plan	j	[]	None	-1
soviet	india	[]	None	-1
state	vanden	[]	None	None
politician	wm	[]	None	None
read	unite	['hypernym', 'hypernym']	[Synset('read.v.02'), Synset('have.v.02'), Synset('unite.v.03')]	2
kennedy	united	[]	None	-1
leadership	heuvel	[]	None	None
kennedy	interfaith	[]	None	-1
state	tom	['hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'holonym', 'hypernym']	[Synset('state.n.01'), Synset('administrative_district.n.01'), Synset('district.n.01'), Synset('region.n.03'), Synset('location.n.01'), Synset('object.n.01'), Synset('physical_entity.n.01'), Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('biological_group.n.01'), Synset('animal_group.n.01'), Synset('clowder.n.01'), Synset('domestic_cat.n.01'), Synset('tom.n.02')]	14
leadership	government	['hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym']	[Synset('leadership.n.01'), Synset('activity.n.01'), Synset('act.n.02'), Synset('event.n.01'), Synset('psychological_feature.n.01'), Synset('abstraction.n.06'), Synset('group.n.01'), Synset('social_group.n.01'), Synset('organization.n.01'), Synset('polity.n.02'), Synset('government.n.01')]	10
soviet	domingo	[]	None	-1
soviet	united	[]	None	-1
plan	duarte	[]	None	None
soviet	interfaith	[]	None	-1
state	death	['hypernym', 'hypernym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hyponym', 'hypernym', 'hypernym', 'hypernym', 'hyponym', 'hypernym', 'hyponym', 'hyponym', 'hyponym', 'hyponym', 'hyponym', 'hyponym']	[Synset('state.n.01'), Synset('administrative_district.n.01'), Synset('district.n.01'), Synset('region.n.03'), Synset('location.n.01'), Synset('object.n.01'), Synset('physical_entity.n.01'), Synset('entity.n.01'), Synset('abstraction.n.06'), Synset('psychological_feature.n.01'), Synset('event.n.01'), Synset('happening.n.01'), Synset('trouble.n.03'), Synset('misfortune.n.01'), Synset('mishap.n.02'), Synset('accident.n.01'), Synset('fatal_accident.n.01'), Synset('fatality.n.01'), Synset('death.n.01')]	18
